536  467.612 0.961878 179.442 -0.0181188  467.472 0.981986 134.803 0.527708  467.636 0.96223 180.375 -0.00952117  467.878 0.972662 137.512 -0.346553  
537  467.571 0.990773 156.292 -0.300321  467.874 0.9892 130.828 0.413699  467.533 0.963706 177.891 0.0523773  467.88 0.986443 125.46 0.0546589  
538  467.468 0.962658 171.15 -0.0152536  467.488 0.992334 168.076 0.519555  468.105 0.952499 135.774 0.014156  467.815 0.978203 124.455 0.0266786  
539  467.965 0.971378 140.313 0.207811  467.467 0.991045 165.728 0.72028  467.731 0.969282 154.036 0.513293  467.877 0.987216 131.311 -0.0138933  
540  467.867 0.969732 144.221 0.44624  467.275 0.992164 175.37 0.900574  467.52 0.960094 148.857 -0.579611  467.794 0.986804 126.9 0.329258  
541  467.633 0.968789 164.184 0.572106  467.308 0.991374 163.422 0.961814  467.714 0.959542 137.499 -0.811109  467.764 0.979136 128.314 0.129403  
542  467.895 0.976556 124.35 -0.0778469  467.732 0.982167 121.328 0.0459869  467.877 0.958877 133.63 -0.492846  467.523 0.968242 166.526 -0.106859  
543  467.103 0.960981 167.739 -0.296209  467.673 0.994904 168.936 0.12988  467.556 0.968201 164.444 0.654853  467.787 0.981066 127.452 -0.17338  
544  467.48 0.990863 152.337 -0.381248  467.946 1.00531 119.685 -0.140502  467.939 0.978547 117.523 -0.425477  467.967 0.988313 123.247 0.283489  
545  467.836 0.985826 134.437 -0.196226  467.867 0.98912 133.825 0.498025  467.719 0.983778 127.609 -0.10677  467.526 0.983975 132.053 0.416915  
546  467.545 0.984111 134.164 -0.0256496  467.557 1.00014 136.208 -0.333702  467.625 0.967904 161.196 0.447236  467.377 0.983406 136.262 0.755548  
547  467.626 0.968011 180.715 0.327766  467.642 0.994018 171.732 0.119827  467.619 0.967089 186.696 0.314577  467.791 0.975325 137.207 -0.110412  
548  467.759 0.977058 134.695 0.0321034  467.69 0.998763 155.382 -0.0205378  467.716 0.97456 129.589 0.0429938  467.77 0.985185 126.232 0.0665625  
549  467.872 0.978032 131.158 -0.17823  467.836 1.00408 133.633 -0.165663  467.626 0.983132 143.505 -0.0337455  467.804 1.00069 143.063 -0.380481  
550  467.944 0.974869 125.361 -0.0755531  467.448 0.993316 167.834 0.582673  468.094 0.972416 128.742 0.0854452  467.084 0.991791 175.001 1.42638  
551  467.489 0.992224 166.025 -0.0405232  467.324 0.99257 163.913 0.58184  467.935 0.97599 125.022 -0.118518  467.689 0.984035 127.091 0.182443  
552  467.671 0.993785 165.67 0.0596327  467.592 1.01991 140.656 -0.348338  467.786 0.979723 129.602 -0.392177  467.691 0.994149 161.898 -0.0396357  
553  467.551 0.980953 137.061 -0.255067  467.834 1.00572 130.185 -0.108827  467.932 0.970048 146.174 0.519865  467.629 0.980579 126.167 0.270914  
554  467.956 0.988432 135.793 -0.412211  467.745 1.00022 136.505 -0.328779  467.93 0.978882 118.19 -0.559464  467.848 1.00265 132.536 -0.262637  
555  467.856 0.977767 126.633 -0.115206  467.516 0.99532 162.991 0.126859  467.602 0.980603 133.226 -0.227556  467.875 0.989354 126.218 0.627026  
556  468.048 0.970493 144.514 0.317936  467.645 0.99448 167.488 0.0507543  467.962 0.953125 133.606 -0.0257562  467.776 0.977619 129.464 0.0728807  
557  468.044 0.953097 137.753 -0.010084  467.435 0.96303 176.135 0.581117  468.13 0.951691 142.245 0.0629349  467.674 0.969376 154.529 -0.293862  
558  467.843 0.993678 167.341 -0.00273632  467.472 0.994648 163.099 0.471351  467.893 0.978618 119.413 -0.27687  467.772 0.977254 128.99 -0.0543548  
559  468.105 0.971496 131.947 0.338373  467.731 0.987769 125.518 0.310555  467.71 0.959536 133.945 -0.824092  467.393 0.99076 153.978 1.13603  
560  467.438 0.968109 156.061 0.957176  467.599 0.992826 168.757 0.279065  467.544 0.968786 148.906 1.01016  467.932 0.972316 131.89 -0.538934  
561  467.936 0.974438 120.4 -0.0930908  467.839 0.974468 128.499 -0.315182  467.259 0.960287 149.249 -0.788702  467.768 0.979018 122.549 0.0666294  
562  467.857 0.974535 128.556 0.0983153  467.646 0.985486 130.364 0.297787  467.907 0.956488 136.515 -0.161629  467.599 0.964756 169.606 0.254196  
563  467.611 0.963481 181.771 0.164951  467.707 0.976113 134.21 -0.00493637  467.35 0.961587 177.078 -0.0688017  467.645 0.963802 176.01 0.155689  
564  467.87 0.979293 120.184 -0.587361  467.807 0.975528 127.566 -0.189688  467.66 0.983213 131.184 0.0567492  467.758 0.986163 131.521 0.141617  
565  468.053 0.98708 117.796 -0.580239  467.285 0.991128 157.916 1.21603  468.037 0.973052 119.344 0.0993526  467.652 0.982512 115.4 0.299518  
566  467.319 0.990731 151.638 -0.655955  467.981 1.00591 124.414 -0.131815  468.017 0.973964 121.316 -0.0862752  467.492 0.990479 150.806 1.05547  
567  467.336 0.992351 180.92 0.0335279  467.623 0.993396 166.056 0.227249  468.097 0.988143 124.968 -0.75551  467.621 0.985186 131.934 0.360242  
568  467.824 0.979306 127.925 -0.193268  467.341 0.992655 166.564 0.816985  467.897 0.973874 127.66 0.0823397  467.886 0.982953 122.091 -0.332744  
569  467.869 0.970221 144.587 0.234154  467.492 0.98349 124.129 0.531396  467.499 0.962972 179.116 0.0492011  467.624 0.968972 157.604 -0.245689  
570  467.944 0.955136 134.559 -0.109672  467.662 0.98444 130.475 0.173933  467.93 0.949623 156.115 0.450343  467.22 0.961802 171.54 1.07081  
571  467.803 0.983169 138.918 -0.0273605  467.643 0.99497 168.139 0.0584969  467.476 0.962805 186.268 -0.00679161  467.571 0.991198 166.156 0.414502  
572  467.589 0.968619 157.953 0.57417  467.804 0.989565 137.77 0.526579  467.817 0.947042 155.587 0.0467359  467.98 0.970771 143.123 -0.806159  
573  467.71 0.965258 169.969 0.044921  467.381 0.991436 160.453 0.861215  467.617 0.96335 173.47 -0.00418625  467.807 0.973771 133.436 -0.265934  
574  467.497 0.962831 174.139 -0.0101927  467.82 0.987518 125.615 0.325469  466.975 0.961014 159.3 -0.378949  467.717 0.986606 129.303 0.393526  
575  467.484 0.968187 157.166 0.852084  467.522 0.984448 125.397 0.511264  467.776 0.964383 170.709 0.106655  467.821 0.971808 136.809 -0.186739  
576  467.474 0.992355 179.48 -0.0262986  467.882 1.0087 128.316 0.149144  467.762 0.99731 159.106 0.129054  467.966 1.0022 129.325 -0.657791  
577  467.733 0.985517 133.973 -0.111323  467.39 0.991693 161.287 0.717648  467.853 0.986959 135.627 -0.221338  468.025 0.988315 121.661 0.229517  
578  467.842 0.974781 128.185 0.0169564  467.638 0.990153 143.416 0.791792  467.75 0.969331 152.364 0.664855  467.747 0.973644 139.392 -0.107273  
579  467.998 0.988869 130.404 -0.694145  467.447 1.01272 171.009 0.432279  467.562 0.981024 128.099 -0.270679  467.427 0.991992 159.985 0.682232  
580  467.717 0.999627 157.857 0.64441  467.924 1.00588 123.934 -0.14522  468.008 0.975807 120.264 -0.178902  467.87 1.0018 133.963 -0.474557  
581  467.662 0.992236 173.885 -0.0164547  467.546 1.01451 160.63 0.156923  467.845 0.986595 133.227 -0.257561  467.818 1.00971 140.034 0.505537  
582  467.959 0.989037 134.956 -0.773406  467.892 1.02367 121.919 -0.297467  467.891 0.978051 124.795 -0.327196  467.836 1.00062 138.106 -0.575424  
583  467.669 0.998586 158.887 0.393004  467.818 1.00573 131.681 -0.0978989  467.862 0.979315 127.077 -0.578945  467.577 0.99862 147.375 -0.10696  
584  467.646 0.981811 131.65 -0.0886666  467.475 1.01422 168.012 0.288717  467.66 0.994408 170.612 0.126985  467.832 1.00352 136.22 -0.27099  
585  467.912 0.988934 137.435 -0.376352  467.91 1.00458 123.333 -0.315774  467.527 0.981079 125.945 -0.30674  467.474 0.997204 171.991 -0.0166526  
586  468.012 1.00247 130.011 0.0167953  466.563 1.02266 126.327 -0.372694  467.724 0.994269 176.899 0.0636118  468.016 1.00813 126.429 0.13183  
587  467.917 0.988825 139.681 -0.494896  467.564 0.997059 152.921 -0.0241347  467.602 0.98483 137.548 0.0270958  467.864 1.00159 135.193 -0.390911  
588  467.794 0.985782 134.863 -0.187267  467.598 0.997576 177.047 0.0638184  467.953 0.957804 135.561 -0.388699  467.69 0.986418 132.788 0.23719  
589  467.807 0.978652 128.947 -0.00368792  467.513 0.990398 143.411 1.12465  468.022 0.972983 131.215 0.0422132  467.356 0.992033 173.828 0.810525  
590  468.024 0.987708 130.944 -0.490194  467.95 1.00469 117.819 -0.22001  467.588 0.966857 166.482 0.387176  467.724 0.97838 124.492 -0.0745583  
591  467.715 0.995496 156.613 0.0907594  467.931 1.00656 120.651 -0.0421941  467.961 0.969846 134.675 0.759401  467.808 1.0053 124.163 -0.0182804  
592  467.637 0.990168 136.183 -1.07433  467.655 0.999418 149.49 -0.161657  468.106 0.976683 115.312 -0.458033  467.501 0.993735 173.056 0.470417  
593  467.944 1.00505 124.782 -0.0556679  467.96 1.00822 123.91 0.196978  467.903 0.986695 128.412 -0.364073  467.52 0.99578 161.079 0.200468  
594  467.875 1.00635 134.413 -0.0955309  467.757 1.02071 131.791 -0.681241  467.984 0.976795 119.018 -0.429535  467.647 0.993849 167.807 0.178613  
595  467.77 0.994755 163.806 0.0533472  467.752 1.00141 135.902 -0.193796  467.936 0.970844 137.56 0.186477  467.219 0.990858 153.291 1.62045  
596  467.674 0.98139 126.908 -0.11995  467.552 0.993113 171.311 0.303777  467.863 0.969601 140.243 0.912085  467.544 0.9656 167.964 0.261732  
597  468.008 1.00295 126.131 0.115926  467.739 1.02128 129.991 -0.402037  467.92 0.989208 133.218 -0.743425  467.606 1.01394 156.886 0.188521  
598  467.891 1.00998 141.174 -0.768817  467.564 1.01822 149.316 -0.0358289  468.035 0.986556 125.383 -0.455736  467.599 1.01487 160.42 -0.0219302  
599  468.046 0.988863 128.038 -0.885588  467.338 0.998428 164.12 -0.152867  467.817 0.974914 128.645 0.122379  467.313 0.990721 153.855 1.38915  
600  467.527 0.992959 177.341 -0.0109799  467.615 0.999541 150.138 -0.355922  467.956 0.987541 132.796 -0.401204  467.589 0.98372 126.67 0.31527  
601  468.196 1.00645 118.878 -0.674474  467.589 1.01969 142.055 -0.212647  467.683 0.983665 133.533 -0.0688712  467.763 1.00037 141.574 -0.338366  
602  467.741 0.991786 167.337 -0.0163795  467.591 1.01573 169.606 -0.00533719  467.761 0.985206 134.021 -0.1434  467.525 0.998576 162.738 -0.0976623  
603  467.691 0.994258 176.592 0.130087  467.671 1.02042 139.197 -0.0440122  467.501 0.991851 179.874 -0.048607  467.797 1.00974 131.641 0.691459  
604  468.018 0.988641 127.737 -0.801299  467.925 1.02978 134.996 0.557415  467.992 0.987651 128.881 -0.584452  467.522 0.998421 164.719 -0.0767414  
605  467.751 0.965216 177.101 0.0498145  467.603 0.996989 157.224 -0.0150549  467.263 0.961556 171.353 -0.0972574  467.256 0.991441 170.04 1.12676  
606  467.442 0.98309 145.405 0.0182168  467.461 1.01123 160.966 0.660816  467.549 0.968006 166.252 0.636011  467.764 1.00253 130.982 -0.150404  
607  467.369 0.990901 151.613 -0.486047  467.489 1.01843 153.74 -0.0660763  467.552 0.981437 128.61 -0.189906  467.97 1.0055 120.26 -0.166618  
608  467.957 0.97575 120.273 -0.0617401  467.658 0.996705 169.972 -0.00412996  467.736 0.980401 127.02 -0.180275  467.822 0.974391 130.135 -0.298883  
609  467.8 0.969264 151.358 0.149403  467.659 0.975851 129.311 0.0140811  467.569 0.960124 148.837 -0.451574  467.561 0.968527 158.366 -0.166911  
610  467.663 0.982447 132.921 -0.0614121  467.618 0.978155 125.857 -0.0541734  468.032 0.973865 118.433 0.00789091  467.76 0.974571 129.677 -0.0407967  
611  467.681 0.982241 135.941 0.0194534  467.828 0.989122 132.224 0.579511  467.65 0.969131 151.903 0.972808  467.935 0.972401 133.269 -0.541222  
612  468.083 0.972419 129.383 0.0839517  467.828 0.978663 125.619 0.143482  467.879 0.952871 142.23 -0.0109987  467.336 0.959991 131.51 1.77644  
613  468.006 0.956951 129.134 -0.386324  467.924 0.97266 136.088 -0.382462  467.992 0.95594 128.982 -0.236879  467.508 0.96713 172.539 -0.0220005  
614  467.688 0.980307 129.108 -0.336952  467.533 0.968138 160.551 -0.0894245  468.212 0.951755 131.114 0.141255  467.724 0.977008 127.648 -0.0922371  
615  467.681 0.966635 172.236 0.19086  467.452 0.983649 137.111 0.598011  467.682 0.948022 162.219 0.396771  467.684 0.965099 174.887 0.0825837  
616  467.854 0.957726 136.754 -0.108719  467.79 0.986883 126.509 0.250123  467.689 0.94831 172.782 0.390799  467.536 0.959828 137.351 1.05815  
617  467.894 0.977645 118.253 -0.112695  467.656 0.99577 162.83 -0.0104355  467.965 0.97837 114.589 -0.430915  467.739 0.97802 126.285 -0.0536288  
618  467.852 0.976618 125.891 -0.0030951  466.392 0.984249 124.953 0.319549  467.524 0.967304 169.045 0.431285  467.801 0.973927 133.16 -0.243199  
619  467.647 0.967535 170.958 0.371011  467.491 0.964234 183.049 0.352738  467.362 0.960418 153.295 -0.503302  467.908 0.970898 149.001 -0.472367  
620  467.918 0.969831 140.934 0.583206  467.611 0.984617 128.334 0.309796  467.187 0.96164 175.242 -0.0907089  467.921 0.971967 135.409 -0.476178  
621  467.846 0.989584 141.415 -0.744433  467.673 0.995098 172.475 0.0634238  467.56 0.963321 183.203 -0.00307978  467.492 0.966941 168.207 0.0714959  
622  467.621 0.96652 168.95 0.406539  467.886 0.972263 134.729 -0.314007  467.61 0.959845 146.457 -0.685903  467.66 0.965752 170.9 0.0841217  
623  467.23 0.940781 168.828 -0.218421  467.949 0.950106 153.886 -0.829961  467.972 0.952766 133.407 -0.0144852  467.675 0.938983 131.754 0.686039  
624  467.654 0.992428 173.931 -0.0135908  467.243 0.99165 172.1 1.10679  467.643 0.983691 128.601 -0.102652  467.875 0.970942 144.223 -0.380224  
625  468.067 0.970914 135.115 0.290411  467.682 0.980392 130.359 0.194683  467.781 0.964552 175.035 -0.00346757  467.194 0.96141 185.884 1.14202  
626  468.022 0.988444 134.937 -0.608402  467.676 0.98532 125.76 0.220704  467.604 0.95989 142.337 -0.628197  467.699 0.981234 129.259 0.0819252  
627  467.605 0.965977 143.962 0.213619  467.856 0.983677 119.666 -0.183575  467.819 0.955962 122.962 -0.186665  467.633 0.965416 153.576 0.0535744  
628  467.774 0.979814 119.8 -0.498225  467.842 0.980455 117.92 -0.446642  467.63 0.969214 142.088 1.25276  467.855 0.98149 119.358 -0.299805  
629  467.974 0.956578 129.346 -0.271168  467.398 0.959989 130.915 1.49788  467.925 0.952165 145.783 0.00627161  467.042 0.962894 183.15 1.31897  
630  467.896 0.954639 136.32 -0.0724773  467.456 0.96364 166.755 0.48465  467.993 0.950683 141.205 0.107174  467.378 0.943803 183.435 0.646361  
631  467.975 0.973345 127.007 -0.000641855  467.821 0.972201 140.207 -0.176686  467.515 0.964146 166.19 0.103596  467.698 0.975678 135.612 -0.105198  
632  467.705 0.965708 166.593 0.14561  467.644 0.969343 158.533 -0.212974  468.093 0.953443 131.305 -0.0353536  467.557 0.963525 177.686 0.332644  
633  467.758 0.990002 145.167 -0.652204  467.648 0.995174 163.739 0.0559874  468.319 0.972475 117.325 0.0960994  467.591 0.983998 131.982 0.347555  
634  467.674 0.965541 157.52 0.131444  467.661 0.982086 122.694 0.206292  467.407 0.968068 157.077 0.919733  467.978 0.977382 111.597 -0.0132157  
635  467.617 0.991316 154.45 -0.113136  467.516 0.994706 158.196 0.39044  468.148 0.970271 126.053 0.70361  467.862 0.974519 121.95 -0.287904  
636  467.657 0.980559 123.139 -0.328674  467.601 0.996355 149.371 0.122241  467.934 0.969967 138.131 0.798767  468.017 0.971585 134.636 -0.811388  
637  467.739 0.980653 117.216 -0.197316  468.017 1.00906 123.814 0.460184  467.918 0.976635 117.994 -0.0553847  467.749 0.979156 112.458 0.316662  
638  467.646 0.981387 121.164 -0.14431  467.424 0.996942 149.353 -0.0434897  467.709 0.969034 129.496 0.907115  467.555 0.966871 145.084 0.138379  
639  467.866 0.949283 147.847 0.880491  467.346 0.965138 167.608 0.70907  467.282 0.960453 145.573 -0.599429  467.454 0.966142 170.698 0.44771  
